district_name,lat,lon,demand_w
Алексеевский,55.821843892938944,37.66285704349254,127561.11040048269
Алексеевский,55.82453871964978,37.662764598645964,80349.01916096637
Алексеевский,55.821895838408125,37.66764391691753,81411.6770219028
Хамовники,55.723769225590765,37.56005118542201,59473.00704289863
Хамовники,55.72646397828507,37.55995199964569,103718.26197497224
Хамовники,55.72915872967224,37.55985279702743,68538.88726340413
Хамовники,55.72113034763739,37.56492468814881,62156.36882105995
Хамовники,55.72382510725315,37.564825847764816,112440.98119433297
Хамовники,55.726519865562516,37.56472699059853,173263.16465341483
Хамовники,55.72921462256552,37.564628116646055,144003.32419477217
Хамовники,55.734604132652485,37.56443031836692,82689.76151198507
Хамовники,55.71849127165862,37.569797533818786,56399.19462307925
Хамовники,55.721186038175674,37.56969903871568,141885.65623097945
Хамовники,55.7238808033871,37.5696005268899,194742.1753950662
Хамовники,55.72657556729289,37.569501998337564,194348.19469329162
Хамовники,55.729270329893104,37.569403453054775,197474.72224270753
