district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_point,metro_walk_time_s_point,res_buildings_density_km2_pct,walk_reach_nodes_10min_point_pct,metro_walk_time_s_point_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
143,Новокосино,3.7748962555251238,1,0.2649079424464582,4,1.0596317697858328,432.7410915389178,180,47.683429640362476,0,0.0,1790,556.5975569791622,0.6917808219178082,0.8013698630136986,0.6917808219178082,0.40410958904109584,0.24315068493150685,0.7363013698630136,0.6558219178082192,29.0
28,Ховрино,5.269546083851201,0,0.0,7,1.3283876615961032,923.8524049066228,271,51.427579470363426,1,0.0,1455,1038.1145720268748,0.7191780821917808,0.636986301369863,0.34246575342465757,0.8561643835616438,0.571917808219178,0.7363013698630136,0.6373287671232876,30.0
52,Раменки,18.800654501317812,1,0.05318963762298307,34,1.8084476791814246,37.603016195986626,424,22.552406352144825,6,0.0,1943,225.9197105399487,0.2054794520547945,0.8287671232876712,0.8835616438356164,0.678082191780822,0.928082191780822,0.7363013698630136,0.6304794520547945,31.0
4,"""Мосрентген""",6.494100352072422,0,0.0,2,0.30797183467633854,962.7341123302523,651,100.24483218714819,0,0.0003640864788401491,712,841.8837411773671,0.9726027397260274,0.3219178082191781,0.4726027397260274,0.8561643835616438,0.24315068493150685,0.36986301369863017,0.6258561643835616,32.0
75,Савёловский,2.641608191838074,13,4.9212445812996926,4,1.514229101938367,1027.4870651440121,258,97.66777707502466,0,0.0,1950,976.3902045545249,0.958904109589041,0.8356164383561644,0.3972602739726028,0.0,0.24315068493150685,0.7363013698630136,0.625,33.0
107,Таганский,8.085800207557348,8,0.9893887796686894,29,3.586534326298999,630.1789044199869,453,56.024139648739535,2,0.019069047023731852,2627,738.6620207199599,0.773972602739726,0.9246575342465754,0.5410958904109588,0.09589041095890416,0.7054794520547946,0.0547945205479452,0.623972602739726,34.0
81,Отрадное,10.049051565610231,2,0.19902375731102634,14,1.3931663011771844,159.17107912434838,317,31.545265533797675,1,0.0,1480,48.98688382378866,0.4315068493150685,0.6575342465753424,0.952054794520548,0.48630136986301364,0.571917808219178,0.7363013698630136,0.6226027397260273,35.0
84,Бутырский,5.029542466550399,11,2.1870776662403935,20,3.9765048477098066,710.3227471398011,210,41.753300900952965,2,0.0,2226,491.6406458915146,0.5821917808219178,0.8561643835616438,0.7534246575342466,0.0273972602739726,0.7054794520547946,0.7363013698630136,0.6155821917808219,36.0
133,Новогиреево,4.395283514980347,3,0.6825498263707374,12,2.7301993054829494,766.6035053567447,310,70.53014872497619,1,0.0,1122,567.4925659622365,0.8767123287671232,0.4589041095890411,0.6849315068493151,0.1917808219178082,0.571917808219178,0.7363013698630136,0.6089041095890411,37.0
37,Солнцево,11.261912318615115,2,0.17758973284618337,6,0.5327691985385501,424.2656873142508,369,32.765305710120835,1,0.0,1729,623.7405064919084,0.4589041095890411,0.7842465753424658,0.6575342465753424,0.5205479452054795,0.571917808219178,0.7363013698630136,0.6087328767123287,38.0
112,Южнопортовый,4.581068613524204,1,0.21828967962798151,19,4.147503912931649,195.40350934636686,233,50.8614953533197,1,0.0,863,386.923306130396,0.7123287671232876,0.3835616438356164,0.815068493150685,0.452054794520548,0.571917808219178,0.7363013698630136,0.6058219178082191,39.0
18,Нагатинский Затон,9.5905398964692,0,0.0,14,1.4597718325695264,529.9419892552785,276,28.778358984942088,0,0.001695182636618402,1414,93.25293473780417,0.3835616438356164,0.6027397260273972,0.9315068493150684,0.8561643835616438,0.24315068493150685,0.2465753424657534,0.6049657534246575,40.0
49,Фили-Давыдково,6.982573849408899,6,0.8592819967823072,16,2.2914186580861524,219.31144394256222,379,54.27797946341574,1,0.0,1179,380.48471458197724,0.7671232876712328,0.4897260273972603,0.821917808219178,0.14383561643835618,0.571917808219178,0.7363013698630136,0.6039383561643835,41.0
61,Хорошёвский,8.56809785115655,2,0.23342403818719618,24,2.801088458246354,476.87986603559574,292,34.079909575330646,1,0.0,1658,549.0007917390269,0.4863013698630137,0.7397260273972602,0.7054794520547945,0.4383561643835616,0.571917808219178,0.7363013698630136,0.6030821917808218,42.0
16,Щукино,7.963808464056843,3,0.37670418789451526,19,2.385793189998597,947.5300404409146,426,53.49199468102117,5,0.0,1334,795.0140539359492,0.7602739726027398,0.5616438356164384,0.5068493150684932,0.31506849315068497,0.8801369863013698,0.7363013698630136,0.5979452054794521,43.0
