district_name,lat,lon,local_demand_w
Алексеевский,55.820718375712296,37.642145396883734,
Алексеевский,55.79834936389009,37.65090029145339,
Алексеевский,55.802840736301306,37.65074496730131,
Алексеевский,55.80733210512378,37.65058959910946,
Алексеевский,55.8118234703576,37.650434186860714,
Алексеевский,55.81631483200288,37.65027873053797,
Алексеевский,55.82080619005972,37.6501232301241,
Алексеевский,55.825297544528176,37.649967685601965,
Алексеевский,55.81191073815992,37.6584102277785,
Алексеевский,55.81640211443881,37.65825568954109,
Алексеевский,55.820893487132615,37.65810110747272,
Алексеевский,55.82538485624141,37.657946481556344,
Алексеевский,55.82098026692486,37.666079028669344,
Алексеевский,55.82547165058732,37.66592532137577,
Хамовники,55.719146878111324,37.54907692202458,
Хамовники,55.72363811355362,37.548910372199664,
Хамовники,55.728129345359875,37.54874377524127,
Хамовники,55.71474936216547,37.55719931418201,
Хамовники,55.719240616938244,37.55703372379191,
Хамовники,55.72373186807851,37.556868086544505,
Хамовники,55.728223115586346,37.55670240242161,
Хамовники,55.71484257012013,37.5651552504689,
Хамовники,55.71933384050111,37.56499057241657,
Хамовники,55.72382510725315,37.564825847764816,
Хамовники,55.72831637037635,37.56466107649558,
Хамовники,55.73280762987075,37.56449625859082,
Хамовники,55.71493526289045,37.57311123333716,
Хамовники,55.71942654879343,37.57294746764063,
Хамовники,55.72391783107102,37.5727836556026,
Хамовники,55.7284091097233,37.5726197972051,
Хамовники,55.73290038475039,37.57245589243018,
Хамовники,55.73739165615235,37.57229194125985,
Хамовники,55.74188292392923,37.57212794367613,
Хамовники,55.7195187418087,37.58090440920621,
Хамовники,55.72401003952562,37.58074150979985,
Хамовники,55.72850133362079,37.58057856429205,
Хамовники,55.73299262409428,37.58041557266493,
Хамовники,55.73748391094618,37.58025253490063,
Хамовники,55.741975194176554,37.580089450981276,
Хамовники,55.72410173261054,37.58869941009854,
Хамовники,55.72859304206233,37.58853737749829,
Хамовники,55.73308434789598,37.58837529903687,
Хамовники,55.73757565011154,37.58821317469648,
Хамовники,55.74206694870909,37.588051004459366,
Хамовники,55.746558243688746,37.58788878830772,
Хамовники,55.73317555614907,37.596335071287754,
Хамовники,55.73766687364201,37.596173860389065,
Хамовники,55.74215818752045,37.59601260385198,
Хамовники,55.74664949778448,37.59585130165881,
Хамовники,55.73775758153122,37.60413459172004,
Хамовники,55.74224891060423,37.60397424890069,
Хамовники,55.74674023606633,37.603813860683694,
Хамовники,55.74683045852794,37.611776465123825,
Академический,55.68146915767579,37.56030720725901,
Академический,55.68596044308147,37.56014217923677,
Академический,55.677070823623616,37.568420468915086,
Академический,55.68156212821943,37.56825639771268,
Академический,55.68605342918649,37.56809228012326,
Академический,55.69054472652486,37.56792811612886,
Академический,55.695036020234646,37.56776390571153,
Академический,55.6771632641481,37.57636879556208,
Академический,55.6816545842157,37.576205634553375,
Академический,55.68614590065807,37.57604242741473,
Академический,55.69063721347532,37.575879174128275,
Академический,55.695128522667524,37.57571587467616,
Академический,55.681746525658156,37.584154917524025,
Академический,55.68623785748981,37.58399262085399,
Академический,55.690729185699844,37.58383027829335,
Академический,55.69522051028834,37.583667889824326,
Академический,55.69971183125541,37.58350545542916,
Академический,55.68632929967525,37.59194286018387,
Академический,55.690820643192,37.5917814283668,
Академический,55.695311983090726,37.59161995089865,
Академический,55.69980331937149,37.59145842776172,
